b508b3e08263e04ccfbee888d680ce1e29feae16b44406f4f81f095d02e8d8a7
"FileVersion	""2.0"""
"EcoStruxureOperatorTerminalExpert	""3.5.100"""
"Date	Time	AIR_OUT_1	QF	AIR_OUT_2	QF	AIR_OUT_3	QF	AIR_OUT_4	QF	BATCH_NAME	QF	H_COOLING_4	QF	H_DRY_1	QF	H_DRY_2	QF	H_DRY_3	QF	M_COOLING_4	QF	M_DRY_1	QF	M_DRY_2	QF	M_DRY_3	QF	TEMP_AIR_IN	QF	TEMP_PRODUCT_1	QF	TEMP_PRODUCT_2	QF	TEMP_PRODUCT_3	QF	T_CLEAN_ON_1	QF	T_CLEAN_ON_2	QF	T_CLEAN_ON_3	QF	T_CLEAN_ON_4	QF	T_PAUSE_CLEAN_1	QF	T_PAUSE_CLEAN_2	QF	T_PAUSE_CLEAN_3	QF	T_PAUSE_CLEAN_4	QF"
"06/23/2025	""13:22:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:23:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:24:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:25:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:26:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:27:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:28:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:29:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:30:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:31:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:32:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:33:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.256000518799	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:34:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:35:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:36:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:37:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:38:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:39:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:40:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:41:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:42:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:43:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:44:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:45:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:46:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:47:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.218997955322	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:48:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:49:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:50:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""13:51:10""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.155200958252	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:05:00""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:06:00""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:07:00""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:08:00""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:09:00""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:10:00""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:13:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:14:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:15:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:16:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:17:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:18:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:19:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:20:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:21:54""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:23:53""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:25:02""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:26:02""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:27:49""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:29:05""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:30:05""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:31:05""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:32:05""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	32.054401397705	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:33:05""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:34:05""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:35:05""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:37:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:38:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:39:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:40:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:41:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:42:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:43:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:44:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:45:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:46:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:47:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:48:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:49:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:50:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:51:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:52:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:53:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:54:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:55:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:56:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.200000762939	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:57:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.200000762939	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:58:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""14:59:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:00:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:01:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:02:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:03:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:04:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:05:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:06:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:07:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.95359992981	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:08:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.852798461914	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:09:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.852798461914	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:10:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.852798461914	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:11:55""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.852798461914	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
"06/23/2025	""15:13:08""	50	0	45	0	40	0	42	0	""BATCH_TEST""	0	0	0	0	0	1	0	0	0	50	0	30	0	0	0	15	0	32.099998474121	0	32.600002288818	0	32.118000030518	0	31.852798461914	0	15	0	20	0	20	0	25	0	30	0	40	0	60	0	55	0"
